id,order,family,subfamily,genus,species,genome,host,sequence_name,submission_date
156,Bunyavirales,Tospoviridae,,Orthotospovirus,Tomato chlorotic spot orthotospovirus,ssRNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-06
157,Bunyavirales,Tospoviridae,,Orthotospovirus,Tomato spotted wilt orthotospovirus,ssRNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-07
158,Bunyavirales,Tospoviridae,,Orthotospovirus,Watermelon bud necrosis orthotospovirus,ssRNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-08
159,Bunyavirales,Tospoviridae,,Orthotospovirus,Watermelon silver mottle orthotospovirus,ssRNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-09
160,Bunyavirales,Tospoviridae,,Orthotospovirus,Zucchini lethal chlorosis orthotospovirus,ssRNA(+/-),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-10
161,Caudovirales,Ackermannviridae,Aglimvirinae,Ag3virus,Salmonella virus SKML39,dsDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-11
162,Caudovirales,Ackermannviridae,Aglimvirinae,Ag3virus,Shigella virus AG3,dsDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-12
163,Caudovirales,Ackermannviridae,Aglimvirinae,Limestonevirus,Dickeya virus Limestone,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-13
164,Caudovirales,Ackermannviridae,Aglimvirinae,Limestonevirus,Dickeya virus RC2014,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-14
165,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Escherichia virus CBA120,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-15
166,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Escherichia virus PhaxI,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-16
167,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Salmonella virus 38,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-17
168,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Salmonella virus Det7,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-18
169,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Salmonella virus GG32,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-19
170,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Salmonella virus PM10,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-20
171,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Salmonella virus SFP10,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-21
172,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Salmonella virus SH19,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-22
173,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus,Salmonella virus SJ3,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-23
174,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus,Escherichia virus ECML4,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-24
175,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus,Salmonella virus Marshall,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-25
176,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus,Salmonella virus Maynard,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-26
177,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus,Salmonella virus SJ2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-27
178,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus,Salmonella virus STML131,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-28
179,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus,Salmonella virus ViI,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-29
180,Caudovirales,Ackermannviridae,,Unassigned,Erwinia virus Ea2809,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-30
181,Caudovirales,Ackermannviridae,,Unassigned,Klebsiella virus 0507KN21,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-01-31
182,Caudovirales,Ackermannviridae,,Unassigned,Serratia virus IME250,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-01
183,Caudovirales,Ackermannviridae,,Unassigned,Serratia virus MAM1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-02
184,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus,Campylobacter virus CP21,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-03
185,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus,Campylobacter virus CP220,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-04
186,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus,Campylobacter virus CPt10,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-05
187,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus,Campylobacter virus IBB35,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-06
188,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus,Campylobacter virus CP81,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-07
189,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus,Campylobacter virus CP30A,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-08
190,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus,Campylobacter virus CPX,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-09
191,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus,Campylobacter virus NCTC12673,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-10
192,Caudovirales,Myoviridae,Ounavirinae,Ea214virus,Erwinia virus Ea214,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-11
193,Caudovirales,Myoviridae,Ounavirinae,Ea214virus,Erwinia virus M7,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-12
194,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Escherichia virus AYO145A,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-13
195,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Escherichia virus EC6,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-14
196,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Escherichia virus HY02,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-15
197,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Escherichia virus JH2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-16
198,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Escherichia virus TP1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-17
199,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Escherichia virus VpaE1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-18
200,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Escherichia virus wV8,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-19
201,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Salmonella virus FelixO1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-20
202,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Salmonella virus HB2014,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-21
203,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Salmonella virus Mushroom,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-22
204,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus,Salmonella virus UAB87,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-23
205,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus,Citrobacter virus Moogle,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-24
206,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus,Citrobacter virus Mordin,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-25
207,Caudovirales,Myoviridae,Ounavirinae,Suspvirus,Escherichia virus SUSP1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-26
208,Caudovirales,Myoviridae,Ounavirinae,Suspvirus,Escherichia virus SUSP2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-27
209,Caudovirales,Myoviridae,Peduovirinae,Hp1virus,Aeromonas virus phiO18P,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-02-28
210,Caudovirales,Myoviridae,Peduovirinae,Hp1virus,Haemophilus virus HP1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-01
211,Caudovirales,Myoviridae,Peduovirinae,Hp1virus,Haemophilus virus HP2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-02
212,Caudovirales,Myoviridae,Peduovirinae,Hp1virus,Pasteurella virus F108,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-03
213,Caudovirales,Myoviridae,Peduovirinae,Hp1virus,Vibrio virus K139,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-04
214,Caudovirales,Myoviridae,Peduovirinae,Hp1virus,Vibrio virus Kappa,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-05
215,Caudovirales,Myoviridae,Peduovirinae,P2virus,Burkholderia virus phi52237,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-06
216,Caudovirales,Myoviridae,Peduovirinae,P2virus,Burkholderia virus phiE122,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-07
217,Caudovirales,Myoviridae,Peduovirinae,P2virus,Burkholderia virus phiE202,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-08
218,Caudovirales,Myoviridae,Peduovirinae,P2virus,Escherichia virus 186,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-09
219,Caudovirales,Myoviridae,Peduovirinae,P2virus,Escherichia virus P2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-10
220,Caudovirales,Myoviridae,Peduovirinae,P2virus,Escherichia virus Wphi,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-11
221,Caudovirales,Myoviridae,Peduovirinae,P2virus,Mannheimia virus PHL101,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-12
222,Caudovirales,Myoviridae,Peduovirinae,P2virus,Pseudomonas virus phiCTX,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-13
223,Caudovirales,Myoviridae,Peduovirinae,P2virus,Ralstonia virus RSA1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-14
224,Caudovirales,Myoviridae,Peduovirinae,P2virus,Salmonella virus Fels2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-15
225,Caudovirales,Myoviridae,Peduovirinae,P2virus,Salmonella virus PsP3,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-16
226,Caudovirales,Myoviridae,Peduovirinae,P2virus,Salmonella virus SopEphi,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-17
227,Caudovirales,Myoviridae,Peduovirinae,P2virus,Yersinia virus L413C,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-18
228,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus G1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-19
229,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus G15,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-20
230,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus JD7,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-21
231,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus K,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-22
232,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus MCE2014,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-23
233,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus P108,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-24
234,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus Rodi,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-25
235,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus S253,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-26
236,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus S25-4,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-27
237,Caudovirales,Myoviridae,Spounavirinae,Kayvirus,Staphylococcus virus SA12,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-28
238,Caudovirales,Myoviridae,Spounavirinae,P100virus,Listeria virus A511,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-29
239,Caudovirales,Myoviridae,Spounavirinae,P100virus,Listeria virus P100,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-30
240,Caudovirales,Myoviridae,Spounavirinae,Silviavirus,Staphylococcus virus Remus,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-03-31
241,Caudovirales,Myoviridae,Spounavirinae,Silviavirus,Staphylococcus virus SA11,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-01
242,Caudovirales,Myoviridae,Spounavirinae,Silviavirus,Staphylococcus virus Stau2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-02
243,Caudovirales,Myoviridae,Spounavirinae,Spo1virus,Bacillus virus Camphawk,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-03
244,Caudovirales,Myoviridae,Spounavirinae,Spo1virus,Bacillus virus SPO1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-04
245,Caudovirales,Myoviridae,Spounavirinae,Tsarbombavirus,Bacillus virus BCP78,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-05
246,Caudovirales,Myoviridae,Spounavirinae,Tsarbombavirus,Bacillus virus TsarBomba,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-06
247,Caudovirales,Myoviridae,Spounavirinae,Twortvirus,Staphylococcus virus Twort,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-07
248,Caudovirales,Myoviridae,Spounavirinae,Unassigned,Enterococcus virus phiEC24C,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-08
249,Caudovirales,Myoviridae,Spounavirinae,Unassigned,Lactobacillus virus Lb338-1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-09
250,Caudovirales,Myoviridae,Spounavirinae,Unassigned,Lactobacillus virus LP65,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-10
251,Caudovirales,Myoviridae,Tevenvirinae,Cc31virus,Enterobacter virus PG7,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-11
252,Caudovirales,Myoviridae,Tevenvirinae,Cc31virus,Escherichia virus CC31,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-12
253,Caudovirales,Myoviridae,Tevenvirinae,Jd18virus,Klebsiella virus JD18,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-13
254,Caudovirales,Myoviridae,Tevenvirinae,Jd18virus,Klebsiella virus PKO111,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-14
255,Caudovirales,Myoviridae,Tevenvirinae,Js98virus,Escherichia virus Bp7,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-15
256,Caudovirales,Myoviridae,Tevenvirinae,Js98virus,Escherichia virus IME08,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-16
257,Caudovirales,Myoviridae,Tevenvirinae,Js98virus,Escherichia virus JS10,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-17
258,Caudovirales,Myoviridae,Tevenvirinae,Js98virus,Escherichia virus JS98,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-18
259,Caudovirales,Myoviridae,Tevenvirinae,Js98virus,Escherichia virus QL01,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-19
260,Caudovirales,Myoviridae,Tevenvirinae,Js98virus,Escherichia virus VR5,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-20
261,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus,Enterobacter virus Eap3,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-21
262,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus,Klebsiella virus KP15,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-22
263,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus,Klebsiella virus KP27,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-23
264,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus,Klebsiella virus Matisse,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-24
265,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus,Klebsiella virus Miro,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-25
266,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus,Citrobacter virus Merlin,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-26
267,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus,Citrobacter virus Moon,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-27
268,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus,Escherichia virus JSE,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-28
269,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus,Escherichia virus phi1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-29
270,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus,Escherichia virus RB49,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-04-30
271,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus,Escherichia virus HX01,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-01
272,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus,Escherichia virus JS09,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-02
273,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus,Escherichia virus RB69,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-03
274,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus,Shigella virus UTAM,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-04
275,Caudovirales,Myoviridae,Tevenvirinae,S16virus,Salmonella virus S16,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-05
276,Caudovirales,Myoviridae,Tevenvirinae,S16virus,Salmonella virus STML198,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-06
277,Caudovirales,Myoviridae,Tevenvirinae,Schizot4virus,Vibrio virus KVP40,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-07
278,Caudovirales,Myoviridae,Tevenvirinae,Schizot4virus,Vibrio virus nt1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-08
279,Caudovirales,Myoviridae,Tevenvirinae,Schizot4virus,Vibrio virus ValKK3,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-09
280,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus,Escherichia virus VR7,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-10
281,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus,Escherichia virus VR20,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-11
282,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus,Escherichia virus VR25,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",1993-05-12
